SPECTRUM - MS,,,
paper spray_metabolome_water_pos.raw,,,
FTMS + p NSI Full ms [50.00-100.00],,,
Scan #: 92-106,,,
RT: 0.59-0.68,,,
AV: 15,,,
Data points: 13997,,,
Mass,Intensity,Rel Abund,Peak
88.047383,348.338909,0.066798641,FALSE
88.047559,492.111351,0.094368928,TRUE
88.047736,472.435558,0.090595832,FALSE
88.047913,319.288121,0.061227764,FALSE
88.04809,149.715151,0.028709881,FALSE
88.048266,39.820725,0.007636156,FALSE
88.048443,5.346895,0.001025339,FALSE
88.04862,0,0,FALSE
88.048796,0,0,FALSE
88.048973,0,0,FALSE
88.04915,0,0,FALSE
88.049503,0,0,FALSE
88.04968,0,0,FALSE
88.049857,0,0,FALSE
88.050033,0,0,FALSE
88.05021,6.35303,0.001218278,FALSE
88.050387,23.380745,0.00448357,FALSE
88.050564,47.691103,0.009145406,FALSE
88.05074,64.091571,0.012290415,TRUE
88.050917,54.517203,0.010454402,FALSE
88.051094,29.718017,0.005698827,FALSE
88.051271,9.248692,0.00177356,FALSE
88.051447,0.978133,0.00018757,FALSE
88.051624,0,0,FALSE
88.051801,0,0,FALSE
88.051978,0,0,FALSE
88.052154,0,0,FALSE
88.054452,0,0,FALSE
88.054629,0,0,FALSE
88.054805,0,0,FALSE
88.054982,0,0,FALSE
88.055159,3.932057,0.000754024,FALSE
88.055336,9.311171,0.001785541,FALSE
88.055512,12.320423,0.002362606,TRUE
88.055689,12.196181,0.002338781,FALSE
88.055866,8.874902,0.001701881,FALSE
88.056042,2.021799,0.000387707,FALSE
88.056219,0,0,FALSE
88.056396,0,0,FALSE
88.056573,0,0,FALSE
88.056749,0,0,FALSE
88.074427,0,0,FALSE
88.074604,0,0,FALSE
88.07478,0,0,FALSE
88.074957,0,0,FALSE
88.075134,9.785115,0.001876427,FALSE
88.075311,75.001889,0.014382615,FALSE
88.075488,282.860858,0.05424235,FALSE
88.075664,581.630163,0.111535357,FALSE
88.075841,851.765945,0.163337504,TRUE
88.076018,830.094707,0.159181754,FALSE
88.076195,565.827628,0.10850501,FALSE
88.076372,268.943741,0.051573557,FALSE
88.076548,83.639318,0.016038957,FALSE
88.076725,22.771505,0.00436674,FALSE
88.076902,11.181546,0.002144211,FALSE
88.077079,9.814701,0.0018821,FALSE
88.077256,8.280734,0.001587941,FALSE
88.077432,5.294296,0.001015252,FALSE
88.077609,1.728109,0.000331388,FALSE
88.077786,0,0,FALSE
88.077963,0,0,FALSE
88.07814,0,0,FALSE
88.078317,0,0,FALSE
88.194774,0,0,FALSE
88.194951,0,0,FALSE
88.195128,0,0,FALSE
88.195306,0,0,FALSE
88.195483,4.780514,0.000916727,FALSE
88.19566,14.041162,0.00269258,FALSE
88.195837,24.298431,0.004659549,FALSE
88.196014,30.168081,0.005785133,TRUE
88.196191,26.172006,0.005018832,FALSE
88.196369,16.178652,0.003102473,FALSE
88.196546,4.930185,0.000945429,FALSE
88.196723,0,0,FALSE
88.1969,0,0,FALSE
88.197077,0,0,FALSE
88.197254,0,0,FALSE
88.242095,0,0,FALSE
88.242273,0,0,FALSE
88.24245,0,0,FALSE
88.242627,0,0,FALSE
88.242805,2.730749,0.000523658,FALSE
88.242982,6.472167,0.001241125,FALSE
88.243159,8.403109,0.001611408,TRUE
88.243337,8.126377,0.001558341,FALSE
88.243514,5.981012,0.001146939,FALSE
88.243691,2.06958,0.00039687,FALSE
88.243869,0,0,FALSE
88.244046,0,0,FALSE
88.244223,0,0,FALSE
88.2444,0,0,FALSE
88.254331,0,0,FALSE
88.254508,0,0,FALSE
88.254685,0,0,FALSE
88.254863,0,0,FALSE
88.25504,3.847564,0.000737822,FALSE
88.255218,8.701626,0.001668653,FALSE
88.255395,11.371745,0.002180684,FALSE
88.255572,11.734345,0.002250217,TRUE
88.25575,9.430437,0.001808412,FALSE
88.255927,3.438548,0.000659388,FALSE
88.256104,0,0,FALSE
88.256282,0,0,FALSE
88.256459,0,0,FALSE
88.256636,0,0,FALSE
88.296376,0,0,FALSE
88.296553,0,0,FALSE
88.296731,0,0,FALSE
88.296908,0,0,FALSE
88.297086,5.239268,0.0010047,FALSE
88.297263,11.890211,0.002280107,FALSE
88.297441,14.992659,0.002875043,TRUE
88.297618,14.73327,0.002825301,FALSE
88.297796,11.611509,0.002226662,FALSE
88.297973,3.525655,0.000676091,FALSE
88.298151,0,0,FALSE
88.298328,0,0,FALSE
88.298506,0,0,FALSE
88.298683,0,0,FALSE
88.407398,0,0,FALSE
88.407576,0,0,FALSE
88.407754,0,0,FALSE
88.407932,0,0,FALSE
88.40811,4.312487,0.000826977,FALSE
88.408287,9.666863,0.00185375,FALSE
88.408465,12.19464,0.002338485,TRUE
88.408643,11.963914,0.00229424,FALSE
88.408821,9.048328,0.001735138,FALSE
88.408999,3.161003,0.000606165,FALSE
88.409176,0,0,FALSE
88.409354,0,0,FALSE
88.409532,0,0,FALSE
88.40971,0,0,FALSE
88.433363,0,0,FALSE
88.433541,0,0,FALSE
88.433719,0,0,FALSE
88.433897,0,0,FALSE
88.434075,2.9022,0.000556536,FALSE
88.434253,7.133999,0.00136804,FALSE
88.434431,10.169273,0.001950094,FALSE
88.434609,11.256813,0.002158644,TRUE
88.434787,9.666954,0.001853768,FALSE
88.434964,3.638565,0.000697743,FALSE
88.435142,0,0,FALSE
88.43532,0,0,FALSE
88.435498,0,0,FALSE
88.435676,0,0,FALSE
88.504559,0,0,FALSE
88.504737,0,0,FALSE
88.504915,0,0,FALSE
88.505093,0,0,FALSE
88.505272,4.504697,0.000863836,FALSE
88.50545,10.948095,0.002099444,FALSE
88.505628,14.686523,0.002816337,FALSE
88.505806,14.934946,0.002863975,TRUE
88.505984,11.952141,0.002291983,FALSE
88.506162,4.373949,0.000838763,FALSE
88.50634,0,0,FALSE
88.506518,0,0,FALSE
88.506696,0,0,FALSE
88.506874,0,0,FALSE
88.540902,0,0,FALSE
88.54108,0,0,FALSE
88.541259,0,0,FALSE
88.541437,0,0,FALSE
88.541615,1.797122,0.000344622,FALSE
88.541793,6.376383,0.001222757,FALSE
88.541971,13.639036,0.002615467,FALSE
88.54215,19.989425,0.003833239,TRUE
88.542328,18.796742,0.003604526,FALSE
88.542506,11.723894,0.002248213,FALSE
88.542684,2.835599,0.000543764,FALSE
88.542862,0,0,FALSE
88.543041,0,0,FALSE
88.543219,0,0,FALSE
88.543397,0,0,FALSE
88.778214,0,0,FALSE
88.778393,0,0,FALSE
88.778572,0,0,FALSE
88.778751,0,0,FALSE
88.77893,6.017818,0.001153997,FALSE
88.779109,12.996001,0.002492157,FALSE
88.779288,15.49413,0.002971207,TRUE
88.779467,14.627389,0.002804997,FALSE
88.779646,11.072869,0.002123371,FALSE
88.779825,3.954831,0.000758392,FALSE
88.780004,0,0,FALSE
88.780183,0,0,FALSE
88.780362,0,0,FALSE
88.780541,0,0,FALSE
88.989901,0,0,FALSE
88.99008,0,0,FALSE
88.99026,0,0,FALSE
88.99044,0,0,FALSE
88.990619,19.502173,0.003739802,FALSE
88.990799,88.989758,0.017064975,FALSE
88.990978,192.549667,0.036923972,FALSE
88.991158,291.637855,0.055925456,TRUE
88.991337,290.171357,0.055644236,FALSE
88.991517,198.418418,0.038049383,FALSE
88.991697,93.881981,0.018003125,FALSE
88.991876,27.08076,0.005193098,FALSE
88.992056,4.00048,0.000767146,FALSE
88.992235,0,0,FALSE
88.992415,0,0,FALSE
88.992594,0,0,FALSE
88.992774,0,0,FALSE
89.022231,0,0,FALSE
89.022411,0,0,FALSE
89.02259,0,0,FALSE
89.02277,0,0,FALSE
89.02295,14.148385,0.002713142,FALSE
89.023129,49.565482,0.009504844,FALSE
89.023309,94.786624,0.018176602,FALSE
89.023489,133.007309,0.025505929,TRUE
89.023668,123.457959,0.023674714,FALSE
89.023848,79.729641,0.015289224,FALSE
89.024028,33.916171,0.006503879,FALSE
89.024207,6.770699,0.001298372,FALSE
89.024387,0,0,FALSE
89.024567,0,0,FALSE
89.024746,0,0,FALSE
89.024926,0,0,FALSE
89.040739,0,0,FALSE
89.040919,0,0,FALSE
89.041099,0,0,FALSE
89.041278,0,0,FALSE
89.041458,3.780006,0.000724867,FALSE
89.041638,10.91791,0.002093655,FALSE
89.041817,19.469045,0.00373345,FALSE
89.041997,26.416587,0.005065734,TRUE
89.042177,23.560177,0.004517979,FALSE
89.042357,13.742746,0.002635355,FALSE
89.042536,4.258276,0.000816581,FALSE
89.042716,0,0,FALSE
89.042896,0,0,FALSE
89.043076,0,0,FALSE
89.043255,0,0,FALSE
89.058354,0,0,FALSE
89.058534,0,0,FALSE
89.058714,0,0,FALSE
89.058893,0,0,FALSE
89.059073,8.551548,0.001639874,FALSE
89.059253,43.620873,0.008364885,FALSE
89.059433,166.957493,0.032016331,FALSE
89.059613,386.840646,0.074181864,FALSE
89.059792,640.113538,0.122750326,FALSE
89.059972,744.809287,0.142827135,TRUE
89.060152,586.696707,0.112506935,FALSE
89.060332,326.213442,0.062555787,FALSE
89.060511,126.232226,0.024206716,FALSE
89.060691,29.592997,0.005674853,FALSE
89.060871,4.667793,0.000895112,FALSE
89.061051,0,0,FALSE
89.061231,0,0,FALSE
89.06141,0,0,FALSE
89.06159,0,0,FALSE
89.191534,0,0,FALSE
89.191714,0,0,FALSE
89.191894,0,0,FALSE
89.192074,0,0,FALSE
89.192255,3.083193,0.000591243,FALSE
89.192435,7.10142,0.001361792,FALSE
89.192615,8.769487,0.001681666,TRUE
89.192795,8.05108,0.001543902,FALSE
89.192975,5.705636,0.001094132,FALSE
89.193155,2.040656,0.000391323,FALSE
89.193336,0,0,FALSE
89.193516,0,0,FALSE
89.193696,0,0,FALSE
89.193876,0,0,FALSE
89.459877,0,0,FALSE
89.460058,0,0,FALSE
89.460239,0,0,FALSE
89.46042,0,0,FALSE
89.460601,3.747628,0.000718658,FALSE
89.460782,9.123084,0.001749473,FALSE
89.460963,12.352616,0.002368779,FALSE
89.461144,12.659593,0.002427646,TRUE
89.461325,9.790975,0.00187755,FALSE
89.461506,3.499572,0.00067109,FALSE
89.461687,0,0,FALSE
89.461868,0,0,FALSE
89.462049,0,0,FALSE
89.46223,0,0,FALSE
89.534491,0,0,FALSE
89.534672,0,0,FALSE
89.534853,0,0,FALSE
89.535034,0,0,FALSE
89.535216,6.065622,0.001163164,FALSE
89.535397,13.776172,0.002641765,FALSE
89.535578,17.063437,0.003272142,TRUE
89.535759,16.08385,0.003084293,FALSE
89.53594,11.701305,0.002243882,FALSE
89.536122,3.649337,0.000699809,FALSE
89.536303,0,0,FALSE
89.536484,0,0,FALSE
89.536665,0,0,FALSE
89.536847,0,0,FALSE
89.700714,0,0,FALSE
89.700896,0,0,FALSE
89.701078,0,0,FALSE
89.701259,0,0,FALSE
89.701441,4.238695,0.000812826,FALSE
89.701623,9.721841,0.001864293,FALSE
89.701805,12.433028,0.002384199,TRUE
89.701986,12.4187,0.002381452,FALSE
89.702168,9.618128,0.001844405,FALSE
89.70235,3.51256,0.00067358,FALSE
89.702532,0,0,FALSE
89.702713,0,0,FALSE
89.702895,0,0,FALSE
89.703077,0,0,FALSE
89.752527,0,0,FALSE
89.752709,0,0,FALSE
89.752891,0,0,FALSE
89.753072,0,0,FALSE
89.753254,3.680829,0.000705848,FALSE
89.753436,8.720285,0.001672231,FALSE
89.753618,11.381994,0.002182649,FALSE
89.7538,11.482274,0.002201879,TRUE
89.753982,9.222839,0.001768603,FALSE
89.754164,3.476368,0.00066664,FALSE
89.754346,0,0,FALSE
89.754527,0,0,FALSE
89.754709,0,0,FALSE
89.754891,0,0,FALSE
89.837524,0,0,FALSE
89.837706,0,0,FALSE
89.837888,0,0,FALSE
89.83807,0,0,FALSE
89.838252,3.033573,0.000581728,FALSE
89.838434,7.659631,0.001468837,FALSE
89.838616,10.412519,0.00199674,TRUE
89.838799,10.189056,0.001953888,FALSE
89.838981,7.187271,0.001378255,FALSE
89.839163,2.394778,0.000459231,FALSE
89.839345,0,0,FALSE
89.839527,0,0,FALSE
89.839709,0,0,FALSE
89.839891,0,0,FALSE
90.019388,0,0,FALSE
90.019571,0,0,FALSE
90.019754,0,0,FALSE
90.019936,0,0,FALSE
90.020119,5.150801,0.000987735,FALSE
90.020302,11.597365,0.00222395,FALSE
90.020484,14.151925,0.002713821,TRUE
90.020667,12.920255,0.002477632,FALSE
90.02085,8.455074,0.001621373,FALSE
90.021032,2.654896,0.000509112,FALSE
90.021215,0,0,FALSE
90.021398,0,0,FALSE
90.021581,0,0,FALSE
90.021763,0,0,FALSE
90.138986,0,0,FALSE
90.139169,0,0,FALSE
90.139352,0,0,FALSE
90.139535,0,0,FALSE
90.139718,2.830923,0.000542867,FALSE
90.139901,7.115577,0.001364507,FALSE
90.140084,9.783466,0.00187611,FALSE
90.140267,10.044363,0.001926141,TRUE
90.14045,7.872065,0.001509574,FALSE
90.140633,2.896845,0.000555509,FALSE
90.140816,0,0,FALSE
90.140999,0,0,FALSE
90.141182,0,0,FALSE
90.141365,0,0,FALSE
90.200156,0,0,FALSE
90.20034,0,0,FALSE
90.200523,0,0,FALSE
90.200706,0,0,FALSE
90.200889,4.179653,0.000801504,FALSE
90.201073,9.422156,0.001806824,FALSE
90.201256,11.772614,0.002257556,TRUE
90.201439,11.607426,0.002225879,FALSE
90.201622,8.967089,0.001719559,FALSE
90.201806,3.275107,0.000628046,FALSE
90.201989,0,0,FALSE
90.202172,0,0,FALSE
90.202355,0,0,FALSE
90.202539,0,0,FALSE
90.300839,0,0,FALSE
90.301023,0,0,FALSE
90.301206,0,0,FALSE
90.30139,0,0,FALSE
90.301573,4.039366,0.000774602,FALSE
90.301757,9.082134,0.001741621,FALSE
90.30194,11.219497,0.002151488,TRUE
90.302124,10.741097,0.002059749,FALSE
90.302307,7.851963,0.001505719,FALSE
90.302491,2.776348,0.000532402,FALSE
90.302675,0,0,FALSE
90.302858,0,0,FALSE
90.303042,0,0,FALSE
90.303225,0,0,FALSE
90.895142,0,0,FALSE
90.895328,0,0,FALSE
90.895513,0,0,FALSE
90.895698,0,0,FALSE
90.895884,5.84168,0.00112022,FALSE
90.896069,12.864675,0.002466973,FALSE
90.896254,14.981683,0.002872938,TRUE
90.89644,13.070554,0.002506453,FALSE
90.896625,8.412385,0.001613187,FALSE
90.89681,2.694745,0.000516753,FALSE
90.896996,0,0,FALSE
90.897181,0,0,FALSE
90.897367,0,0,FALSE
90.897552,0,0,FALSE
90.983438,0,0,FALSE
90.983624,0,0,FALSE
90.98381,0,0,FALSE
90.983995,0,0,FALSE
90.984181,2.828807,0.000542462,FALSE
90.984366,6.830357,0.001309812,FALSE
90.984552,9.315239,0.001786322,FALSE
90.984738,9.903306,0.001899091,TRUE
90.984923,8.129882,0.001559014,FALSE
90.985109,3.099939,0.000594455,FALSE
90.985295,0,0,FALSE
90.98548,0,0,FALSE
90.985666,0,0,FALSE
90.985852,0,0,FALSE
91.001262,0,0,FALSE
91.001447,0,0,FALSE
91.001633,0,0,FALSE
91.001819,0,0,FALSE
91.002004,4.002944,0.000767618,FALSE
91.00219,9.62853,0.001846399,FALSE
91.002376,12.685088,0.002432535,FALSE
91.002561,12.936291,0.002480707,TRUE
91.002747,10.580083,0.002028872,FALSE
91.002933,4.123573,0.00079075,FALSE
91.003118,0,0,FALSE
91.003304,0,0,FALSE
91.00349,0,0,FALSE
91.003676,0,0,FALSE
91.05309,0,0,FALSE
91.053276,0,0,FALSE
91.053462,0,0,FALSE
91.053648,0,0,FALSE
91.053833,9.547545,0.001830869,FALSE
91.054019,49.613695,0.009514089,FALSE
91.054205,112.519835,0.021577182,FALSE
91.054391,173.615408,0.033293075,FALSE
91.054577,175.128422,0.033583215,TRUE
91.054763,119.641306,0.022942819,FALSE
91.054948,55.951118,0.010729375,FALSE
91.055134,14.06885,0.00269789,FALSE
91.05532,0,0,FALSE
91.055506,0,0,FALSE
91.055692,0,0,FALSE
91.055878,0,0,FALSE
91.121519,0,0,FALSE
91.121705,0,0,FALSE
91.121891,0,0,FALSE
91.122077,0,0,FALSE
91.122264,3.463052,0.000664087,FALSE
91.12245,7.946728,0.001523891,FALSE
91.122636,9.943659,0.00190683,TRUE
91.122822,9.347275,0.001792465,FALSE
91.123008,6.253251,0.001199144,FALSE
91.123194,2.039513,0.000391104,FALSE
91.12338,0,0,FALSE
91.123566,0,0,FALSE
91.123752,0,0,FALSE
91.123938,0,0,FALSE
91.220022,0,0,FALSE
91.220208,0,0,FALSE
91.220394,0,0,FALSE
91.220581,0,0,FALSE
91.220767,3.807986,0.000730232,FALSE
91.220953,9.349164,0.001792827,FALSE
91.22114,13.188002,0.002528976,FALSE
91.221326,14.626088,0.002804748,TRUE
91.221513,12.472233,0.002391717,FALSE
91.221699,4.883179,0.000936415,FALSE
91.221885,0,0,FALSE
91.222072,0,0,FALSE
91.222258,0,0,FALSE
91.222444,0,0,FALSE
91.310285,0,0,FALSE
91.310471,0,0,FALSE
91.310658,0,0,FALSE
91.310845,0,0,FALSE
91.311031,3.835069,0.000735426,FALSE
91.311218,9.600688,0.00184106,FALSE
91.311405,12.884248,0.002470727,TRUE
91.311591,12.87787,0.002469504,FALSE
91.311778,9.96026,0.001910013,FALSE
91.311965,3.698644,0.000709264,FALSE
91.312151,0,0,FALSE
91.312338,0,0,FALSE
91.312524,0,0,FALSE
91.312711,0,0,FALSE
91.345382,0,0,FALSE
91.345569,0,0,FALSE
91.345755,0,0,FALSE
91.345942,0,0,FALSE
91.346129,4.33464,0.000831225,FALSE
91.346316,9.784585,0.001876325,FALSE
91.346502,11.910001,0.002283902,TRUE
91.346689,11.150305,0.00213822,FALSE
91.346876,7.851489,0.001505628,FALSE
91.347062,2.705431,0.000518803,FALSE
91.347249,0,0,FALSE
91.347436,0,0,FALSE
91.347623,0,0,FALSE
91.347809,0,0,FALSE
91.400682,0,0,FALSE
91.400869,0,0,FALSE
91.401056,0,0,FALSE
91.401243,0,0,FALSE
91.40143,5.093609,0.000976768,FALSE
91.401617,11.567844,0.002218289,FALSE
91.401803,14.408809,0.002763082,TRUE
91.40199,13.926175,0.00267053,FALSE
91.402177,10.005274,0.001918645,FALSE
91.402364,3.44978,0.000661541,FALSE
91.402551,0,0,FALSE
91.402738,0,0,FALSE
91.402925,0,0,FALSE
91.403112,0,0,FALSE
91.674746,0,0,FALSE
91.674933,0,0,FALSE
91.675121,0,0,FALSE
91.675309,0,0,FALSE
91.675497,4.433757,0.000850232,FALSE
91.675684,10.020268,0.00192152,FALSE
91.675872,12.472104,0.002391693,TRUE
91.67606,12.190026,0.0023376,FALSE
91.676248,8.993323,0.00172459,FALSE
91.676435,3.172833,0.000608433,FALSE
91.676623,0,0,FALSE
91.676811,0,0,FALSE
91.676999,0,0,FALSE
91.677186,0,0,FALSE
91.71381,0,0,FALSE
91.713998,0,0,FALSE
91.714186,0,0,FALSE
91.714374,0,0,FALSE
91.714562,3.247306,0.000622714,FALSE
91.71475,7.693253,0.001475284,FALSE
91.714937,10.150892,0.001946569,FALSE
91.715125,10.660018,0.002044201,TRUE
91.715313,9.012187,0.001728207,FALSE
91.715501,3.559166,0.000682518,FALSE
91.715689,0,0,FALSE
91.715877,0,0,FALSE
91.716065,0,0,FALSE
91.716253,0,0,FALSE
91.923646,0,0,FALSE
91.923834,0,0,FALSE
91.924023,0,0,FALSE
91.924211,0,0,FALSE
91.9244,3.32366,0.000637356,FALSE
91.924588,7.85419,0.001506146,FALSE
91.924777,10.086685,0.001934257,TRUE
91.924965,9.824736,0.001884024,FALSE
91.925154,7.182098,0.001377263,FALSE
91.925342,2.555863,0.000490121,FALSE
91.925531,0,0,FALSE
91.925719,0,0,FALSE
91.925908,0,0,FALSE
91.926097,0,0,FALSE
91.99438,0,0,FALSE
91.994569,0,0,FALSE
91.994758,0,0,FALSE
91.994946,0,0,FALSE
91.995135,14.137164,0.00271099,FALSE
91.995324,45.379323,0.008702092,FALSE
91.995513,86.578028,0.016602494,FALSE
91.995701,113.988831,0.021858882,TRUE
91.99589,100.127605,0.019200806,FALSE
91.996079,59.642894,0.011437322,FALSE
91.996267,25.438167,0.004878108,FALSE
91.996456,6.37548,0.001222583,FALSE
91.996645,0,0,FALSE
91.996834,0,0,FALSE
91.997022,0,0,FALSE
91.997211,0,0,FALSE
92.253491,0,0,FALSE
92.253681,0,0,FALSE
92.25387,0,0,FALSE
92.25406,0,0,FALSE
92.25425,6.793426,0.00130273,FALSE
92.254439,14.383098,0.002758151,FALSE
92.254629,16.246259,0.003115437,TRUE
92.254818,14.84073,0.002845908,FALSE
92.255008,10.728632,0.002057359,FALSE
92.255197,3.93449,0.000754491,FALSE
92.255387,0,0,FALSE
92.255576,0,0,FALSE
92.255766,0,0,FALSE
92.255955,0,0,FALSE
92.497713,0,0,FALSE
92.497903,0,0,FALSE
92.498094,0,0,FALSE
92.498284,0,0,FALSE
92.498474,3.197563,0.000613175,FALSE
92.498664,8.338734,0.001599064,FALSE
92.498855,11.335511,0.002173736,TRUE
92.499045,11.213336,0.002150307,FALSE
92.499235,8.681072,0.001664712,FALSE
92.499426,3.299411,0.000632706,FALSE
92.499616,0,0,FALSE
92.499806,0,0,FALSE
92.499996,0,0,FALSE
92.500187,0,0,FALSE
92.585878,0,0,FALSE
92.586068,0,0,FALSE
92.586259,0,0,FALSE
92.586449,0,0,FALSE
92.58664,2.879086,0.000552103,FALSE
92.586831,7.430889,0.001424972,FALSE
92.587021,10.732393,0.00205808,FALSE
92.587212,11.860097,0.002274332,TRUE
92.587402,9.990357,0.001915784,FALSE
92.587593,6.231085,0.001194894,FALSE
92.587783,1.978125,0.000379332,FALSE
92.587974,0,0,FALSE
92.588164,0,0,FALSE
92.588355,0,0,FALSE
92.588546,0,0,FALSE
92.769275,0,0,FALSE
92.769466,0,0,FALSE
92.769657,0,0,FALSE
92.769848,0,0,FALSE
92.770039,3.812038,0.000731009,FALSE
92.770231,9.388406,0.001800352,FALSE
92.770422,13.090915,0.002510358,TRUE
92.770613,12.997338,0.002492413,FALSE
92.770804,7.462877,0.001431106,FALSE
92.770995,1.783789,0.000342065,FALSE
92.771186,0,0,FALSE
92.771377,0,0,FALSE
92.771568,4.741378,0.000909223,FALSE
92.77176,10.645966,0.002041506,FALSE
92.771951,13.903067,0.002666099,FALSE
92.772142,15.77223,0.003024536,TRUE
92.772333,14.960231,0.002868824,FALSE
92.772524,11.486227,0.002202638,FALSE
92.772715,4.340277,0.000832306,FALSE
92.772906,0,0,FALSE
92.773098,0,0,FALSE
92.773289,0,0,FALSE
92.77348,0,0,FALSE
92.806173,0,0,FALSE
92.806364,0,0,FALSE
92.806555,0,0,FALSE
92.806746,0,0,FALSE
92.806938,2.314632,0.000443862,FALSE
92.807129,5.813375,0.001114792,FALSE
92.80732,8.345395,0.001600341,TRUE
92.807511,8.276123,0.001587057,FALSE
92.807703,4.646257,0.000890982,FALSE
92.807894,3.016066,0.000578371,FALSE
92.808085,6.738801,0.001292255,FALSE
92.808276,11.733571,0.002250069,TRUE
92.808468,11.433688,0.002192562,FALSE
92.808659,7.159247,0.001372881,FALSE
92.80885,2.381209,0.000456629,FALSE
92.809041,0,0,FALSE
92.809233,0,0,FALSE
92.809424,0,0,FALSE
92.809615,0,0,FALSE
92.961653,0,0,FALSE
92.961844,0,0,FALSE
92.962036,0,0,FALSE
92.962228,0,0,FALSE
92.96242,3.705119,0.000710506,FALSE
92.962611,9.06708,0.001738734,FALSE
92.962803,12.260158,0.002351049,FALSE
92.962995,12.890392,0.002471905,TRUE
92.963186,10.337434,0.001982341,FALSE
92.963378,3.953962,0.000758225,FALSE
92.96357,0,0,FALSE
92.963762,0,0,FALSE
92.963953,0,0,FALSE
92.964145,0,0,FALSE
93.026871,0,0,FALSE
93.027063,0,0,FALSE
93.027255,0,0,FALSE
93.027447,0,0,FALSE
93.027639,2.097862,0.000402293,FALSE
93.027831,12.004904,0.002302101,FALSE
93.028023,28.135825,0.00539542,FALSE
93.028215,38.455066,0.007374273,TRUE
93.028407,32.094449,0.00615454,FALSE
93.028598,19.089261,0.003660621,FALSE
93.02879,6.568694,0.001259635,FALSE
93.028982,0,0,FALSE
93.029174,0,0,FALSE
93.029366,0,0,FALSE
93.029558,0,0,FALSE
93.227367,0,0,FALSE
93.22756,0,0,FALSE
93.227752,0,0,FALSE
93.227945,0,0,FALSE
93.228137,2.890762,0.000554342,FALSE
93.22833,6.796689,0.001303356,FALSE
93.228522,8.820225,0.001691396,FALSE
93.228715,9.355563,0.001794054,TRUE
93.228908,8.295325,0.001590739,FALSE
93.2291,3.481039,0.000667536,FALSE
93.229293,0,0,FALSE
93.229485,0,0,FALSE
93.229678,0,0,FALSE
93.22987,0,0,FALSE
93.406302,0,0,FALSE
93.406495,0,0,FALSE
93.406688,0,0,FALSE
93.406881,0,0,FALSE
93.407075,3.560747,0.000682821,FALSE
93.407268,8.231139,0.001578431,FALSE
93.407461,10.176844,0.001951546,TRUE
93.407654,9.762051,0.001872004,FALSE
93.407847,7.249172,0.001390126,FALSE
93.40804,2.672868,0.000512558,FALSE
93.408233,0,0,FALSE
93.408426,0,0,FALSE
93.408619,0,0,FALSE
93.408812,0,0,FALSE
93.536972,0,0,FALSE
93.537165,0,0,FALSE
93.537359,0,0,FALSE
93.537552,0,0,FALSE
93.537746,3.671239,0.000704009,FALSE
93.537939,9.213834,0.001766876,FALSE
93.538133,12.502578,0.002397536,FALSE
93.538326,12.971799,0.002487516,TRUE
93.53852,10.427312,0.001999576,FALSE
93.538713,0,0,FALSE
93.538907,0,0,FALSE
93.5391,0,0,FALSE
93.539294,0,0,FALSE
93.86971,0,0,FALSE
93.869905,0,0,FALSE
93.870099,0,0,FALSE
93.870294,0,0,FALSE
93.870489,3.111804,0.00059673,FALSE
93.870683,7.395441,0.001418175,FALSE
93.870878,9.522012,0.001825973,FALSE
93.871072,9.737565,0.001867308,TRUE
93.871267,7.959036,0.001526252,FALSE
93.871461,0,0,FALSE
93.871656,0,0,FALSE
93.87185,0,0,FALSE
93.872045,0,0,FALSE
93.89734,0,0,FALSE
93.897535,0,0,FALSE
93.89773,0,0,FALSE
93.897924,0,0,FALSE
93.898119,2.959413,0.000567507,FALSE
93.898313,7.149178,0.00137095,FALSE
93.898508,8.962164,0.001718615,TRUE
93.898703,8.362579,0.001603636,FALSE
93.898897,5.920806,0.001135394,FALSE
93.899092,2.292107,0.000439542,FALSE
93.899287,0,0,FALSE
93.899481,0,0,FALSE
93.899676,0,0,FALSE
93.89987,0,0,FALSE
93.928098,0,0,FALSE
93.928293,0,0,FALSE
93.928487,0,0,FALSE
93.928682,0,0,FALSE
93.928877,3.233986,0.00062016,FALSE
93.929071,7.977351,0.001529764,FALSE
93.929266,10.734515,0.002058487,FALSE
93.929461,11.196228,0.002147026,TRUE
93.929656,9.001107,0.001726083,FALSE
93.92985,3.477421,0.000666842,FALSE
93.930045,0,0,FALSE
93.93024,0,0,FALSE
93.930434,0,0,FALSE
93.930629,0,0,FALSE
93.943677,0,0,FALSE
93.943872,0,0,FALSE
93.944067,0,0,FALSE
93.944261,0,0,FALSE
93.944456,2.50757,0.00048086,FALSE
93.944651,5.860136,0.001123759,FALSE
93.944846,7.674304,0.00147165,FALSE
93.94504,8.122217,0.001557544,TRUE
93.945235,6.56802,0.001259506,FALSE
93.94543,2.524846,0.000484173,FALSE
93.945625,0,0,FALSE
93.945819,0,0,FALSE
93.946014,0,0,FALSE
93.946209,0,0,FALSE
93.972509,0,0,FALSE
93.972704,0,0,FALSE
93.972898,0,0,FALSE
93.973093,0,0,FALSE
93.973288,4.021793,0.000771233,FALSE
93.973483,15.254717,0.002925296,FALSE
93.973678,40.023087,0.007674962,FALSE
93.973873,65.503365,0.012561146,FALSE
93.974068,68.668138,0.013168033,TRUE
93.974262,52.235991,0.010016949,FALSE
