SPECTRUM - MS,
ESI_metabolome water_pos (separate channel)_no vol_volt then volt on.raw,
FTMS + p NSI Full ms [50.00-100.00],
Scan #: 118-125,
RT: 1.11-1.17,
AV: 8,
Data points: 6617,
Mass,Intensity
292.200709,1277.755828
292.201777,461.814116
292.202846,21.036551
292.203914,0
292.204983,0
292.206051,0
292.207119,0
293.000434,0
293.001507,0
293.002579,0
293.003652,0
293.004725,0.719506
293.005798,34.173264
293.006871,414.717159
293.007943,959.662002
293.009016,1564.847354
293.010089,1768.113718
293.011162,1258.604272
293.012235,662.118479
293.013308,153.579608
293.01438,0
293.015453,0
293.016526,0
293.017599,0
293.06803,0
293.069104,0
293.070177,0
293.07125,0
293.072323,1.549453
293.073396,29.672776
293.074469,90.112368
293.075543,122.458699
293.076616,128.379666
293.077689,105.955501
293.078762,67.539641
293.079835,0
293.080909,0
293.081982,3.38125
293.083055,60.458387
293.084128,123.005358
293.085202,169.227723
293.086275,182.82286
293.087348,156.035022
293.088421,104.939126
293.089495,0
293.090568,1.009333
293.091641,21.505535
293.092714,120.685009
293.093788,578.189603
293.094861,1138.366525
293.095934,1602.958207
293.097008,1409.020903
293.098081,795.830249
293.099154,271.186293
293.100228,18.779144
293.101301,0
293.102374,0
293.103448,11.210985
293.104521,204.965774
293.105594,490.669576
293.106668,771.754507
293.107741,775.044975
293.108814,473.064697
293.109888,188.47611
293.110961,22.521355
293.112035,0
293.113108,0
293.114181,0
293.115255,0
293.178596,0
293.17967,0
293.180744,0
293.181817,0
293.182891,52.9508
293.183965,464.69125
293.185039,1738.397437
293.186113,3523.346803
293.187186,8340.57125
293.18826,22879.33811
293.189334,45449.17862
293.190408,68685.14867
293.191482,70116.31935
293.192556,47520.24468
293.193629,23165.61356
293.194703,6097.481467
293.195777,1060.705828
293.196851,585.149818
293.197925,424.131556
293.198999,191.879682
293.200073,23.713294
293.201146,0.218484
293.20222,0
293.203294,0
293.204368,0
293.205442,0
293.206516,0
293.20759,3.652013
293.208664,66.883893
293.209738,160.157122
293.210812,247.189831
293.211886,204.127869
293.212959,131.86929
293.214033,47.84426
293.215107,0.65961
293.216181,0
293.217255,0
293.218329,0
293.219403,0
294.010376,0
294.011455,0
294.012533,0
294.013611,0
294.01469,6.385147
294.015768,114.949048
294.016846,220.665143
294.017925,307.525582
294.019003,283.761271
294.020081,179.758148
294.02116,69.289867
294.022238,6.640092
294.023317,0
294.024395,0
294.025473,0
294.026552,0
294.182985,0
294.184064,0
294.185144,0
294.186223,0
294.187302,30.993042
294.188381,166.634843
294.189461,673.47735
294.19054,1796.68215
294.191619,5114.371027
294.192699,10212.73939
294.193778,15431.81657
294.194857,15638.37602
294.195937,10486.06707
294.197016,5018.416826
294.198095,1238.32888
294.199175,162.634416
294.200254,45.005375
294.201334,95.96699
294.202413,134.959671
294.203492,91.931449
294.204572,54.335736
294.205651,11.227082
294.206731,0
294.20781,0
294.208889,0
294.209969,0
295.085174,0
295.086258,0
295.087343,0
295.088427,0
295.089511,64.348649
295.090595,489.412137
295.09168,1589.791768
295.092764,3752.405522
295.093848,6188.851146
295.094933,7306.814883
295.096017,5510.469418
295.097101,2986.994156
295.098185,892.939784
295.09927,58.412063
295.100354,0
295.101438,0
295.102523,0
295.103607,0
295.113367,0
295.114451,0
295.115535,0
295.11662,0
295.117704,1.727367
295.118789,63.336041
295.119873,514.181852
295.120958,1443.369227
295.122042,2527.940072
295.123126,3151.917138
295.124211,2461.887465
295.125295,1317.073377
295.12638,399.539142
295.127464,0
295.128549,0
295.129633,0
295.130718,0
295.132887,0
295.133971,0
295.135056,0
295.13614,0
295.137225,3.122573
295.138309,43.581536
295.139394,111.368335
295.140479,150.990979
295.141563,135.064445
295.142648,93.234849
295.143732,33.072
295.144817,0.908479
295.145901,0
295.146986,0
295.148071,0
295.149155,0
295.162171,0
295.163255,0
295.16434,0
295.165425,0
295.16651,5.477521
295.167594,72.939145
295.168679,149.736146
295.169764,189.577628
295.170848,187.910876
295.171933,124.595197
295.173018,68.182379
295.174103,2.56434
295.175187,0
295.176272,0
295.177357,0
295.178442,0
295.189289,0
295.190374,0
295.191459,0
295.192544,0
295.193629,25.663617
295.194714,339.670281
295.195798,685.108364
295.196883,983.373592
295.197968,1019.925711
295.199053,686.796905
295.200138,274.328886
295.201223,23.623554
295.202308,328.468131
295.203393,1331.098523
295.204478,3136.314581
295.205562,5070.190808
295.206647,5766.648683
295.207732,4142.746892
295.208817,2158.339522
295.209902,587.273169
295.210987,15.334501
295.212072,0
295.213157,0
295.214242,0
295.215327,0
295.219667,0
295.220752,0
295.221837,0
295.222922,0
295.224007,10.023118
295.225092,129.596464
295.226177,227.660321
295.227262,311.920748
295.228347,256.787671
295.229432,168.527543
295.230517,69.869582
295.231602,0
295.232687,0
295.233772,0
295.234857,0
296.066692,0
296.067782,0
296.068871,0
296.069961,0
296.071051,2.467613
296.072141,41.801154
296.07323,179.239045
296.07432,262.231005
296.07541,274.318763
296.076499,195.726328
296.077589,101.329715
296.078679,0
296.079769,0
296.080858,0
296.081948,0
296.089576,0
296.090666,0
296.091756,0
296.092846,0
296.093936,2.56066
296.095025,48.74795
296.096115,261.576818
296.097205,467.869659
296.098295,585.077695
296.099385,469.854518
296.100475,283.592276
296.101564,79.627104
296.102654,0.607604
296.103744,0
296.104834,0
296.105924,0
296.107014,0
296.200766,0
296.201857,0
296.202947,0
296.204037,0
296.205128,4.738057
296.206218,72.108264
296.207309,247.594343
296.208399,464.3426
296.20949,615.676724
296.21058,557.387594
296.21167,349.968418
296.212761,138.222003
296.213851,0
296.214942,0
296.216032,0
296.217123,0
296.24984,0
296.250931,0
296.252022,0
296.253112,0
296.254203,1.618835
296.255294,45.772086
296.256385,379.771878
296.257475,895.869228
296.258566,1392.954614
296.259657,1481.849031
296.260747,975.903398
296.261838,445.025546
296.262929,29.942415
296.26402,0
296.26511,0
296.266201,0
296.267292,0
296.345843,0
296.346934,0
296.348025,0
296.349117,0
296.350208,2.261382
296.351299,29.128218
296.35239,44.801688
296.353482,51.567016
296.354573,44.885056
296.355664,28.436266
296.356755,2.713027
296.357847,0
296.358938,0
296.360029,0
296.36112,0
297.093639,0
297.094734,0
297.095829,0
297.096925,0
297.09802,12.388473
297.099116,178.296575
297.100211,481.934204
297.101306,752.638138
297.102402,805.931564
297.103497,540.575332
297.104592,266.415665
297.105688,63.439731
297.106783,3.433129
297.107879,0
297.108974,0
297.11007,0
297.111165,0
297.124311,0
297.125406,0
297.126502,0
297.127597,0
297.128693,2.147666
297.129788,29.285014
297.130884,75.4136
297.131979,152.691241
297.133075,508.969639
297.13417,1032.493992
297.135266,2445.421643
297.136362,6836.478554
297.137457,12967.46671
297.138553,18728.11572
297.139648,17559.03332
297.140744,11211.79585
297.141839,4849.097875
297.142935,1049.020114
297.144031,109.077016
297.145126,0
297.146222,0
297.147318,0
297.148413,0
297.160466,0
297.161561,0
297.162657,0
297.163753,0
297.164848,2.661091
297.165944,34.756713
297.16704,55.294048
297.168136,66.24085
297.169231,60.230727
297.170327,39.426483
297.171423,0
297.172519,0
297.173615,0
297.17471,0
297.176902,0
297.177998,0
297.179093,0
297.180189,0
297.181285,12.974215
297.182381,203.743205
297.183477,739.485064
297.184573,1340.40907
297.185668,1754.158294
297.186764,1411.402778
297.18786,800.848296
297.188956,214.912761
297.190052,0
297.191148,0
297.192244,0
297.19334,0
297.242661,0
297.243757,0
297.244853,0
297.245949,0
297.247045,2.419858
297.248142,31.308605
297.249238,45.973475
297.250334,52.7049
297.25143,46.684277
297.252526,29.838273
297.253623,0
297.254719,0
297.255815,0
297.256911,0
297.571782,0
297.57288,0
297.573978,0
297.575076,0
297.576174,2.173083
297.577272,28.414712
297.57837,43.64889
297.579468,47.764876
297.580566,38.134208
297.581664,21.620864
297.582762,0
297.58386,0
297.584958,0
297.586056,0
297.999357,0
298.000458,0
298.001558,0
298.002658,0
298.003759,9.306155
298.004859,142.534418
298.00596,462.683322
298.00706,737.845429
298.00816,859.492136
298.009261,639.710106
298.010361,328.971681
298.011462,23.974965
298.012562,0
298.013662,0
298.014763,0
298.015863,0
298.124837,0
298.125938,0
298.127039,0
298.12814,0
298.129241,4.814873
298.130342,98.377046
298.131443,587.409057
298.132544,1230.259404
298.133645,1829.819147
298.134746,1716.022919
298.135848,1062.374576
298.136949,407.75894
298.13805,70.789002
298.139151,430.643525
298.140252,1203.349323
298.141353,1981.360925
298.142454,2215.676747
298.143555,1486.031306
298.144657,673.165494
298.145758,142.209373
298.146859,0
298.14796,0
298.149061,0
298.150162,0
298.265821,0
298.266922,0
298.268024,0
298.269126,0
298.270228,20.501185
298.27133,311.057161
298.272432,992.616955
298.273533,1841.03059
298.274635,2475.384188
298.275737,2038.927349
298.276839,1133.265381
298.277941,405.981726
298.279043,28.282354
298.280145,0
298.281247,0
298.282349,0
298.283451,0
298.984405,0
298.985511,0
298.986617,0
298.987722,0
298.988828,3.006409
298.989934,82.565055
298.99104,566.409447
298.992146,1158.798463
298.993252,1689.628492
298.994357,1610.183807
298.995463,1002.103361
298.996569,403.343501
298.997675,43.240917
298.998781,5.235259
298.999887,0
299.000993,0
299.002099,0
299.003205,0
299.01537,0
299.016476,0
299.017582,0
299.018688,0
299.019794,18.211859
299.0209,240.490375
299.022006,352.480072
299.023112,427.678779
299.024218,363.549809
299.025324,223.483146
299.02643,69.142192
299.027536,1.061095
299.028642,0
299.029748,0
299.030854,0
299.03196,0
299.054083,0
299.055189,0
299.056296,0
299.057402,0
299.058508,1.790522
299.059614,33.601171
299.06072,169.038333
299.061827,271.637763
299.062933,294.324557
299.064039,208.476395
299.065145,123.099159
299.066252,22.300416
299.067358,0
299.068464,0
299.06957,0
299.070677,0
299.109401,0
299.110507,0
299.111614,0
299.11272,0
299.113827,113.061782
299.114933,808.227947
299.11604,2191.109791
299.117146,3835.419902
299.118253,4776.05643
299.119359,3729.640244
299.120466,2089.334144
299.121573,662.154493
299.122679,29.863265
299.123786,62.671699
299.124892,137.539031
299.125999,179.524575
299.127105,145.380433
299.128212,94.659859
299.129319,28.080079
299.130425,0
299.131532,1.747206
299.132639,24.750673
299.133745,56.919125
299.134852,89.396484
299.135958,90.642756
299.137065,61.441017
299.138172,33.229262
299.139278,0
299.140385,0
299.141492,0
299.142598,0
299.145919,0
299.147025,0
299.148132,0
299.149239,0
299.150345,1.65697
299.151452,25.120789
299.152559,77.651439
299.153666,142.194336
299.154772,161.004412
299.155879,110.583676
299.156986,52.720408
299.158093,0
299.159199,0
299.160306,0
299.161413,0
299.192406,0
299.193513,0
299.19462,0
299.195727,0
299.196834,20.256632
299.197941,308.53785
299.199048,963.191813
299.200155,1740.342185
299.201262,2242.725481
299.202369,1752.576774
299.203476,951.321987
299.204583,270.24291
299.20569,0
299.206797,0
299.207904,0
299.209011,0
300.551946,0
300.55306,0
300.554175,0
300.555289,0
300.000463,0
300.001575,0
300.002686,340.74025
300.003798,1225.164909
300.004909,2360.125678
300.006021,3245.071677
300.007132,3027.208578
300.008243,1907.208078
300.009355,791.451097
300.010466,142.893157
300.011578,1.072321
300.012689,0
300.013801,0
300.014913,11.565335
300.016024,204.353119
300.017136,840.411872
300.018247,1876.464738
300.019359,2926.615884
300.02047,3049.837718
300.021582,2182.395864
300.022693,1091.98894
300.023805,338.687179
300.024917,37.531047
300.026028,0
300.02714,0
300.028251,40.51811
300.029363,90.437105
300.030475,118.550469
300.031586,121.221572
300.032698,93.049712
300.033809,35.43134
300.034921,6.755945
300.036033,8.912479
300.037144,19.215647
300.038256,26.342797
300.039368,33.330914
300.040479,25.292689
300.041591,3.174326
300.042703,86.48257
300.043814,530.105302
300.044926,1589.200598
300.046038,2931.266663
300.04715,3792.212056
300.048261,3166.205829
300.049373,1899.333793
300.050485,764.723171
300.051596,212.375316
300.052708,39.968243
300.05382,0
300.054932,0
300.056043,0
300.057155,0
300.070497,0
300.071609,0
300.07272,0
300.073832,0
300.074944,9.333875
300.076056,20.916026
300.077168,25.71612
300.07828,23.583472
300.079392,16.234805
300.080504,5.278209
300.081615,0
300.082727,0
300.083839,7.564216
300.084951,19.497668
300.086063,28.020628
300.087175,29.415842
300.088287,23.427653
300.089399,35.921521
300.090511,145.170032
300.091623,379.983264
300.092735,642.564605
300.093847,774.399126
300.094959,669.446486
300.096071,427.984237
300.097183,200.82234
300.098295,57.389035
300.099407,0
300.100519,0
300.101631,0
300.102743,0
300.103855,5.734177
300.104967,17.660943
300.106079,31.151157
300.107191,37.359545
300.108303,31.329693
300.109415,11.245317
300.110527,0
300.111639,0
300.112751,121.657898
300.113863,530.529042
300.114975,1127.978826
300.116087,1528.443711
300.117199,1863.626895
300.118312,3502.167063
300.119424,8023.107804
300.120536,14715.47759
300.121648,19738.36371
300.12276,18141.50652
300.123872,11305.84667
300.124984,5043.64772
300.126096,1214.520021
300.127209,398.389196
300.128321,698.897955
300.129433,979.388562
300.130545,915.332347
300.131657,522.382875
300.132769,181.952759
300.133882,59.321749
300.134994,93.286403
300.136106,214.269989
300.137218,368.797439
300.13833,441.687667
300.139443,363.240785
300.140555,218.24056
300.141667,75.313619
300.142779,6.835076
300.143892,0
300.145004,0
300.146116,0
300.147228,16.471698
300.148341,53.14405
300.149453,88.148354
300.150565,104.535291
300.151678,87.785553
300.15279,54.690954
300.153902,32.595038
300.155014,155.051695
300.156127,407.851635
300.157239,693.21629
300.158351,805.544399
300.159464,629.171323
300.160576,366.849234
300.161688,154.257748
300.162801,37.250042
300.163913,3.285435
300.165025,0
300.166138,0
300.16725,0
300.168363,0
300.192837,0
300.193949,0
300.195062,0
300.196174,0
300.197287,6.810999
300.198399,24.852003
300.199512,48.714752
300.200624,58.729657
300.201737,45.128245
300.202849,24.836473
300.203962,12.938257
300.205075,5.736148
300.206187,0
300.2073,0
300.208412,0
300.209525,0
300.269615,0
300.270728,0
300.271841,0
300.272954,0
300.274067,14.283665
300.27518,112.374575
300.276293,389.912712
300.277406,1072.413843
300.278519,2629.302789
300.279632,4229.967398
300.280745,3946.420824
300.281858,2426.634457
300.282971,1124.847374
300.284084,1047.71534
300.285197,2566.276624
300.28631,6880.527355
300.287423,22626.24451
300.288536,54032.39922
300.289649,93830.21086
300.290762,116105.8175
300.291875,97443.81825
300.292988,58229.23928
300.294101,24744.37527
300.295214,6992.811629
300.296328,2655.679915
300.297441,2008.66849
300.298554,1321.440305
300.299667,510.115642
300.30078,87.374295
300.301893,3.725109
300.303006,0
300.304119,0
300.305233,0
300.306346,0
300.475616,0
300.47673,0
300.477844,0
300.478958,0
300.480072,7.226113
300.481187,16.955902
300.482301,22.13052
300.483415,21.904456
300.484529,16.984252
300.485643,6.024004
300.486757,0
300.487871,0
300.488986,0
300.4901,0
300.558076,0
300.55919,0
300.560305,0
300.561419,0
300.562534,8.252157
300.563649,19.36248
300.564763,25.139494
300.565878,24.434424
300.566992,18.021611
300.568107,6.134825
300.569222,0
300.570336,0
300.571451,0
300.572565,0
300.59263,0
300.593745,0
300.594859,0
300.595974,0
300.597089,11.827944
300.598204,26.48282
300.599318,33.084146
300.600433,31.701821
300.601548,23.268817
300.602663,7.906364
300.603778,0
300.604892,0
300.606007,0
300.607122,0
300.692982,0
300.694097,0
300.695212,0
300.696328,0
300.697443,5.919097
300.698558,44.612495
300.699674,94.32648
300.700789,124.615083
300.701904,124.607091
300.70302,93.050122
300.704135,35.672585
300.70525,0
300.706366,0
300.707481,0
300.708597,0
300.771068,0
300.772184,0
300.7733,0
300.774415,0
300.775531,17.787399
300.776647,168.086069
300.777763,538.852748
300.778878,1130.792456
300.779994,1685.924605
300.78111,1774.003944
300.782226,1263.919397
300.783341,633.7718
300.784457,168.810669
300.785573,9.817538
300.786689,0
300.787805,0
300.788921,0
300.790036,0
300.963066,0
300.964183,0
300.9653,0
300.966417,0
300.967534,7.253968
300.96865,18.324326
300.969767,24.679218
300.970884,23.603215
300.972001,16.587855
300.973118,55.315091
300.974235,185.243643
300.975352,356.711987
300.976468,447.785034
300.977585,379.542714
300.978702,234.579588
300.979819,85.028185
300.980936,8.88371
300.982053,0
300.98317,0
300.984287,0
300.985404,0
300.986521,16.786598
300.987638,151.535978
300.988755,444.105526
300.989871,891.906347
300.990988,1355.891931
300.992105,1406.309311
300.993222,994.082071
300.994339,495.266823
300.995456,137.383909
300.996573,39.442472
300.99769,86.8874
300.998807,147.639192
300.999924,199.819363
301.001041,213.441472
301.002158,186.938935
301.003275,134.536327
301.004392,81.586825
301.005509,53.35226
301.006626,42.037417
301.007743,46.339805
301.008861,66.670408
301.009978,71.606665
301.011095,55.977473
301.012212,29.433555
301.013329,6.824005
301.014446,0
301.015563,0
301.01668,0
301.017797,27.815206
301.018914,185.49714
301.020031,456.204566
301.021149,756.203786
301.022266,896.062113
301.023383,749.456153
301.0245,466.642244
301.025617,217.461456
301.026734,53.227864
301.027851,0
301.028969,0
301.030086,0
301.031203,0
301.033437,0
301.034555,0
301.035672,0
301.036789,0
301.037906,63.50815
301.039023,328.92418
301.040141,786.168694
301.041258,1326.526355
301.042375,1521.914641
301.043492,1167.023628
301.04461,634.278712
301.045727,248.042829
301.046844,50.214081
301.047961,0
301.049079,10.11255
301.050196,21.406855
301.051313,26.384143
301.052431,26.603705
301.053548,21.427554
301.054665,9.563666
301.055783,0
301.0569,0
301.058017,8.44221
301.059134,19.154381
301.060252,24.878007
301.061369,25.861579
301.062487,21.866356
301.063604,8.201836
301.064721,0
301.065839,0
301.066956,0
301.068073,0
301.069191,28.491423
301.070308,208.196317
301.071426,769.848997
301.072543,1751.894446
301.07366,2811.131821
301.074778,3167.482088
301.075895,2383.456437
301.077013,1244.493572
301.07813,409.615903
301.079248,63.017795
301.080365,25.887843
301.081483,41.875093
301.0826,40.987609
301.083717,28.834501
301.084835,9.834557
301.085952,0
301.08707,0
301.088187,0
301.089305,0
301.090422,0
301.09154,0
301.092657,0
301.093775,9.479674
301.094893,19.215441
301.09601,40.213356
301.097128,64.157604
301.098245,75.605114
301.099363,74.416199
301.10048,45.789865
301.101598,40.058781
301.102715,188.740315
301.103833,642.419645
301.104951,1282.96483
301.106068,1573.418902
301.107186,1295.293469
301.108303,752.134088
301.109421,465.021545
301.110539,1012.790212
301.111656,3160.570698
301.112774,6338.12353
301.113892,9386.433253
301.115009,9531.760372
301.116127,6727.126388
301.117245,3372.227057
301.118362,1130.052052
301.11948,312.459994
301.120598,325.36659
301.121715,653.647475
301.122833,1058.495388
301.123951,1267.437893
301.125068,1277.849676
301.126186,1095.179731
301.127304,700.855086
301.128421,289.162948
301.129539,157.034128
301.130657,530.047646
301.131775,1401.603432
301.132892,2507.392887
301.13401,3008.002884
301.135128,2370.1073
301.136246,1278.556805
301.137363,479.727534
301.138481,365.62319
301.139599,940.312897
301.140717,1778.071862
301.141835,2348.223326
301.142952,2098.711007
301.14407,1296.309046
301.145188,548.40399
301.146306,139.712644
301.147424,79.515892
301.148541,173.718226
301.149659,263.649152
301.150777,273.187841
301.151895,210.312872
301.153013,109.85727
301.154131,30.155616
301.155249,1.954771
301.156366,0
301.157484,0
301.158602,0
301.15972,0
301.160838,9.082232
301.161956,20.153671
301.163074,25.344619
301.164192,24.98659
301.16531,21.126693
301.166428,65.489407
301.167546,227.650679
301.168664,516.204191
301.169781,795.193879
301.170899,833.819867
301.172017,621.646153
301.173135,310.745598
301.174253,82.480257
301.175371,10.316651
301.176489,99.767966
301.177607,457.170086
301.178725,1096.129752
301.179843,1844.297529
301.180961,2151.953427
301.182079,1709.030214
301.183197,961.81574
301.184315,342.41742
301.185433,43.183085
301.186552,0
301.18767,0
301.188788,0
301.189906,0
301.191024,0
301.192142,0
301.19326,0
301.194378,0
301.195496,115.703165
301.196614,605.853776
301.197732,1444.33667
301.19885,2392.27234
301.199969,2726.907126
301.201087,2088.788581
301.202205,1145.435252
301.203323,414.626961
301.204441,74.521263
301.205559,2.189433
301.206677,0
301.207796,0
301.208914,0
301.210032,0
301.21115,0
301.212268,0
301.213386,7.097736
301.214505,18.028752
301.215623,34.563218
301.216741,48.749624
301.217859,51.446198
301.218978,45.002262
301.220096,26.550268
301.221214,7.490432
301.222332,0
301.22345,0
301.224569,8.557633
301.225687,18.634299
301.226805,23.593283
301.227924,24.012496
301.229042,19.064661
301.23016,5.906774
301.231278,0
301.232397,0
301.233515,0
301.234633,0
301.279371,0
301.28049,0
301.281608,0
301.282727,0
301.283845,4.861878
301.284964,40.13569
301.286082,167.675636
301.287201,354.814567
301.28832,508.451553
301.289438,1073.09858
301.290557,3464.32285
301.291676,9208.091849
301.292794,16827.92404
301.293913,22139.34789
301.295031,19655.20276
301.29615,12513.12017
301.297269,5591.285517
301.298387,1654.290118
301.299506,385.48953
301.300625,38.404866
301.301743,0
301.302862,0
301.303981,0
301.3051,0
301.764294,0
301.765415,0
301.766537,0
301.767658,0
301.768779,10.181087
301.769901,22.024832
301.771022,27.301204
301.772143,26.985266
301.773264,20.48673
301.774386,7.455756
301.775507,0
301.776628,0
301.77775,0
301.778871,0
301.97408,0
301.975203,0
301.976325,0
301.977448,0
301.97857,8.605896
301.979693,20.053116
301.980815,25.306245
301.981937,23.599702
301.98306,16.6776
301.984182,4.882855
301.985305,0
301.986427,0
301.98755,0
301.988672,0
301.989795,0
301.990918,0
301.99204,0
301.993163,10.312507
301.994285,26.327391
301.995408,38.95449
301.99653,43.922378
301.997653,37.505787
301.998775,23.596215
301.999898,7.193917
302.001021,0
302.002143,0
302.003266,0
302.004388,0
302.005511,0
302.006634,0
302.007756,13.968038
302.008879,35.139915
302.010001,52.382383
302.011124,54.398071
302.012247,32.575236
302.013369,81.485475
302.014492,478.554995
302.015615,1347.097304
302.016737,2417.40465
302.01786,3038.21373
302.018983,2525.621243
302.020105,1477.565769
302.021228,595.804428
302.022351,114.813855
302.023474,10.677846
302.024596,0
302.025719,0.03367
302.026842,47.70265
302.027964,461.609649
302.029087,1486.208255
302.03021,2824.402376
302.031333,3695.503638
302.032455,3139.911853
302.033578,1903.032695
302.034701,765.923517
302.035824,196.385341
302.036947,45.375114
302.038069,33.167623
302.039192,32.841443
302.040315,19.066882
302.041438,11.098817
302.042561,17.374862
302.043683,27.129265
302.044806,29.055433
302.045929,23.153116
302.047052,8.273825
302.048175,0
302.049298,0
302.05042,0
302.051543,0
302.060526,0
302.061649,0
302.062772,0
302.063895,0
302.065018,9.610229
302.066141,20.134113
302.067264,26.123193
302.068387,30.177831
302.06951,29.500918
302.070633,24.44055
302.071756,19.084615
302.072879,23.335222
302.074002,82.478886
302.075125,172.642307
302.076248,256.133723
302.077371,287.678223
302.078494,237.055927
302.079617,144.138708
302.08074,62.872044
302.081863,14.473747
302.082986,6.070707
302.084109,17.379448
302.085232,26.489081
302.086355,27.83899
302.087478,21.055799
302.088601,7.216251
302.089724,0
302.090847,0
302.091971,0
302.093094,0
302.09534,0
302.096463,0
302.097586,0
302.098709,0
302.099832,57.806439
302.100956,269.857199
302.102079,572.539302
302.103202,854.031176
302.104325,882.292079
302.105448,617.022547
302.106571,269.758795
302.107694,95.249709
302.108818,104.881552
302.109941,152.537031
302.111064,150.437292
302.112187,87.92615
302.11331,22.103748
302.114434,67.40145
302.115557,365.852565
302.11668,855.088594
302.117803,1164.918332
302.118927,1055.699501
302.12005,672.092127
302.121173,424.968094
302.122296,872.18416
302.12342,2208.398444
302.124543,3976.51357
302.125666,5062.778184
302.126789,4307.445857
302.127913,2573.396566
302.129036,1026.840903
302.130159,215.613453
302.131283,13.65276
302.132406,0
302.133529,17.30711
302.134653,112.794211
302.135776,237.79332
302.136899,323.917728
302.138023,334.925464
302.139146,252.892074
302.140269,124.767835
302.141393,47.66068
302.142516,39.424239
302.143639,87.090727
302.144763,140.908165
302.145886,149.038037
302.14701,116.832888
302.148133,77.395879
302.149256,26.63758
302.15038,0
302.151503,0
302.152627,0
302.15375,0
302.17622,0
302.177344,0
302.178467,0
302.179591,0
302.180714,82.793569
302.181838,225.000613
302.182962,362.685197
302.184085,426.742153
302.185209,360.00839
302.186333,207.62776
302.187456,73.03556
302.18858,13.526715
302.189703,0.308305
302.190827,0
302.191951,0
302.193074,51.232329
302.194198,173.487566
302.195322,314.528049
302.196445,452.164087
302.197569,461.542776
302.198693,317.781275
302.199816,172.910939
302.20094,66.043167
302.202064,42.026831
302.203187,53.773384
302.204311,41.910066
302.205435,20.153552
302.206559,4.818947
302.207682,0
302.208806,0
302.20993,0
302.211054,0
302.287484,0
302.288608,0
302.289732,0
302.290856,0
302.29198,6.360995
302.293105,177.930936
302.294229,569.994021
302.295353,1184.451191
302.296477,1873.342066
302.297602,2160.857718
302.298726,1707.94358
302.29985,958.086848
302.300974,349.377076
302.302099,42.371712
302.303223,0
302.304347,0
302.305471,0
302.306596,0
302.723013,0
302.724139,0
302.725266,0
302.726393,0
302.727519,9.838444
302.728646,21.540006
302.729773,26.177852
302.730899,25.268145
302.732026,19.941101
302.733153,7.288041
302.734279,0
302.735406,0
302.736533,0
302.737659,0
302.770336,0
302.771463,0
302.77259,0
302.773717,0
302.774844,9.942055
302.775971,22.906479
302.777098,29.122686
302.778224,28.076865
302.779351,20.822017
302.780478,7.206644
302.781605,0
302.782732,0
302.783859,0
302.784986,0
302.874036,0
302.875163,0
302.876291,0
302.877418,0
302.878546,15.603167
302.879673,43.419768
302.8808,66.766856
302.881928,74.027777
302.883055,60.159119
302.884183,29.029894
302.885311,5.570084
302.886438,0
302.887566,0
302.888693,0
302.889821,0
302.957485,0
302.958613,0
302.959741,0
302.960869,0
302.961996,18.130699
302.963124,43.783329
302.964252,59.550088
302.96538,59.322209
302.966508,41.146589
302.967636,21.253274
302.968764,73.895619
302.969892,200.914271
302.97102,330.959218
302.972148,382.926006
302.973276,318.570833
302.974404,209.141537
302.975532,94.364373
302.97666,18.202092
302.977788,0
302.978916,0
302.980044,0
302.981172,0
302.99471,0
302.995838,0
302.996966,0
302.998094,0
302.999222,7.764715
303.00035,19.916377
303.001479,37.18156
303.002607,51.538892
303.003735,52.104192
303.004863,35.544757
303.005991,18.744208
303.007119,6.04436
303.008248,0
303.009376,0
303.010504,9.674713
303.011632,21.488136
303.012761,27.385497
303.013889,27.642016
303.015017,21.210145
303.016145,7.402444
303.017274,9.678846
303.018402,45.674729
303.01953,91.599315
303.020658,124.590284
303.021787,129.587377
303.022915,101.5983
303.024043,45.157098
303.025171,6.876041
303.0263,7.695552
303.027428,19.003987
303.028556,26.573223
303.029685,27.672671
303.030813,30.852942
303.031941,68.746285
303.03307,239.249604
303.034198,510.922609
303.035326,752.165112
303.036455,799.746114
303.037583,611.493361
303.038712,325.994695
303.03984,121.826212
303.040968,23.574915
303.042097,0
303.043225,0
303.044353,0
303.045482,0
303.059023,0
303.060152,0
303.06128,0
303.062409,0
303.063537,7.884475
303.064666,20.129558
303.065794,56.755417
303.066923,99.88753
303.068051,120.522033
303.06918,112.557704
303.070309,81.207487
303.071437,33.248271
303.072566,21.218549
303.073694,45.833011
303.074823,62.494079
303.075951,64.212591
303.07708,49.38621
303.078209,24.579906
303.079337,0
303.080466,0
303.081594,0
303.082723,0
303.087238,0
303.088366,0
303.089495,0
303.090624,0
303.091752,8.501891
303.092881,22.102195
303.09401,32.555137
303.095138,36.20731
303.096267,31.241561
303.097396,21.266286
303.098524,7.079762
303.099653,0
303.100782,0
303.101911,0
303.103039,35.496564
303.104168,134.318561
303.105297,245.104646
303.106425,314.553808
303.107554,298.69433
303.108683,207.926964
303.109812,62.411141
303.110941,24.013998
303.112069,26.091055
303.113198,33.456017
303.114327,34.149822
303.115456,27.52904
303.116585,18.411925
303.117713,6.237355
303.118842,8.174905
303.119971,19.099287
303.1211,28.324173
303.122229,36.254474
303.123358,38.731511
303.124486,23.659554
303.125615,27.174879
303.126744,291.243294
303.127873,965.544435
303.129002,1786.135028
