SPECTRUM - MS,,,
2025-02-25-Xiaowei-08.raw,,,
FTMS + p ESI Full ms [50.00-600.00],,,
Scan #: 65-78,,,
RT: 0.31-0.37,,,
AV: 14,,,
Data points: 20093,,,
Mass,Intensity,rel abund,peak
480.550599,25.589139,0.003810685,TRUE
481.087326,28.095123,0.004183872,TRUE
482.281265,110.09609,0.016395298,TRUE
485.381683,30.853855,0.004594697,TRUE
486.481469,29.287819,0.004361486,TRUE
486.509012,28.312282,0.004216211,TRUE
488.322771,24.644097,0.003669952,TRUE
489.316793,38.203438,0.005689183,TRUE
489.692072,23.417879,0.003487346,TRUE
490.792595,28.417003,0.004231806,TRUE
492.317139,54.660825,0.008139985,TRUE
494.290413,101.488733,0.015113507,TRUE
494.492626,391.747379,0.058338268,TRUE
494.563195,25.365909,0.003777442,TRUE
497.270271,226.515652,0.033732276,TRUE
498.277478,28.236052,0.004204859,TRUE
502.481585,28.572693,0.004254991,TRUE
506.329461,26.578504,0.00395802,TRUE
508.578964,386.806541,0.057602488,TRUE
509.468206,367.325495,0.054701408,TRUE
509.591212,27.138181,0.004041366,TRUE
510.004842,39.889538,0.005940273,TRUE
510.581808,23.956917,0.003567618,TRUE
511.288319,27.439282,0.004086205,TRUE
513.247509,440.178954,0.065550605,TRUE
513.411698,38.933515,0.005797904,TRUE
514.253779,29.867754,0.004447849,TRUE
515.348082,81.294857,0.012106274,TRUE
518.298501,25.614002,0.003814388,TRUE
520.511464,40.42122,0.00601945,TRUE
521.574851,28.062342,0.00417899,TRUE
522.5955,294.351604,0.043834276,TRUE
523.973005,24.754637,0.003686413,TRUE
524.501893,26.433886,0.003936484,TRUE
527.261956,38.819098,0.005780866,TRUE
529.68384,27.075848,0.004032083,TRUE
536.61414,702.629357,0.104634215,TRUE
537.034489,25.816612,0.00384456,TRUE
537.540627,43.033624,0.006408485,TRUE
537.615276,162.33782,0.024175037,TRUE
540.248568,26.41608,0.003933832,TRUE
541.669538,27.444045,0.004086915,TRUE
546.293836,39.091844,0.005821482,TRUE
548.342474,26.979103,0.004017676,TRUE
550.629212,841.381869,0.125296973,TRUE
551.631042,158.880847,0.023660231,TRUE
564.499961,30.860374,0.004595668,TRUE
565.401844,27.10609,0.004036587,TRUE
575.939599,24.143043,0.003595336,TRUE
576.241275,26.176328,0.003898129,TRUE
579.879952,26.830604,0.003995562,TRUE
582.210716,26.844554,0.003997639,TRUE
587.297997,30.534434,0.004547129,TRUE
587.864654,25.703021,0.003827645,TRUE
592.069957,35.521774,0.005289834,TRUE
593.7313,29.23788,0.004354049,TRUE
597.668402,35.439338,0.005277558,TRUE
